# wl flux eflux
5.858356298541602882e+02 3.467398668697528330e-01 8.684717595933380552e-02
5.858382241965829280e+02 2.589019475503591683e-01 6.703972962274992731e-02
5.858408182381544975e+02 3.989497832099671570e-01 6.857131436269485458e-02
5.858434119790023260e+02 5.072312377740536560e-01 7.078420021267367579e-02
5.858460054192534017e+02 2.846567134445224800e-01 7.580307578787186251e-02
5.858485985590343716e+02 4.501637312038438976e-01 6.981350986027200223e-02
5.858511913984725652e+02 4.796409304610787516e-01 7.190129073420431505e-02
5.858537839376948568e+02 3.643158778297271860e-01 6.806994294434130788e-02
5.858563761768281211e+02 3.504531121349249712e-01 6.619023106225611908e-02
5.858589681159994598e+02 2.404200666328528135e-01 6.714054213381258351e-02
5.858615597553359748e+02 3.485714975837923002e-01 6.751523602545116132e-02
5.858641510949641997e+02 4.197525956947459891e-01 6.855902857162413100e-02
5.858667421350116911e+02 4.312253091572521013e-01 6.897471449335888793e-02
5.858693328756052097e+02 4.189264854332527821e-01 6.793184694421916525e-02
5.858719233168715164e+02 3.509309449922700663e-01 7.056668530525107841e-02
5.858745134589378267e+02 4.237063908259307010e-01 6.979561539303852369e-02
5.858771033019310153e+02 3.188976744961263265e-01 6.823817253757037682e-02
5.858796928459782976e+02 3.100236841223716899e-01 6.438850890907739377e-02
5.858822820912063207e+02 4.549982313136824441e-01 7.120849276896208668e-02
5.858848710377423004e+02 3.627029342055094752e-01 6.747022163129344496e-02
5.858874596857131110e+02 4.416644996421685287e-01 7.146029510810064656e-02
5.858900480352460818e+02 4.659952248211322035e-01 7.123273740510119301e-02
5.858926360864675189e+02 3.445059164061847201e-01 6.582679089882635670e-02
5.858952238395049790e+02 3.462986889575838112e-01 6.692239453599682641e-02
5.858978112944852228e+02 2.532854392355691764e-01 6.516209663650671113e-02
5.859003984515352386e+02 3.732607238079899692e-01 8.158188679608148475e-02
5.859029853107822419e+02 8.064353088527488611e-02 7.941997949178440652e-02
5.859055718723528798e+02 2.809440234064230490e-01 7.007504562053584740e-02
5.859081581363655005e+02 4.278791760633674501e-01 7.214144844712332139e-02
5.859107441028615995e+02 5.223010613270243629e-01 6.957952506446403451e-02
5.859133297718414042e+02 3.881047541957168834e-01 6.791310129524766315e-02
5.859159151433054831e+02 3.205869280802168264e-01 6.676497709947894210e-02
5.859185002172541772e+02 2.685664771372370252e-01 6.372377360543576841e-02
5.859210849936880550e+02 4.597840142079357983e-01 8.135138767961187789e-02
5.859236694726073438e+02 3.156658627582916155e-01 6.874654730903673183e-02
5.859262536540122710e+02 3.008280909743735743e-01 7.707246429125048925e-02
5.859288375379031777e+02 2.674120304252842195e-01 7.744229952932119021e-02
5.859314211242808597e+02 3.624871967181156895e-01 6.927186519825782873e-02
5.859340044131452032e+02 2.727007441038539204e-01 6.597576014106912301e-02
5.859365874044965494e+02 1.379052017525576879e-01 6.641577546507922147e-02
5.859391700983355804e+02 4.474998442887003630e-02 7.724073478334470000e-02
5.859417524946625235e+02 1.707983834550048236e-02 6.428611157183608538e-02
5.859443345934776062e+02 1.025361503663272666e-01 7.262600482933366519e-02
5.859469163947815105e+02 1.325219661101653956e-01 6.168685230226535199e-02
5.859494978985740090e+02 1.701171274365102792e-01 7.697465053165558624e-02
5.859520791048562387e+02 2.315796029299073688e-01 6.649692514500597784e-02
5.859546600136278585e+02 3.311333424545866988e-01 7.872342709151167184e-02
5.859572406248896641e+02 2.923210265466635871e-01 7.953008140587454478e-02
5.859598209386419967e+02 1.624072267017714344e-01 6.484690339999900355e-02
5.859624009548850836e+02 4.143379584599124477e-01 6.918765158331018073e-02
5.859649806736189248e+02 3.527280592762793154e-01 7.097183619024725887e-02
5.859675600948446572e+02 3.095035673933563269e-01 6.653556841002422617e-02
5.859701392185620534e+02 2.744309637048504835e-01 6.594625979513472902e-02
5.859727180447716819e+02 3.273141677519740278e-01 8.124914488425842574e-02
5.859752965734738837e+02 2.862141942543729445e-01 6.758700675502866961e-02
5.859778748046691135e+02 3.004026148396221618e-01 6.868547057601544215e-02
5.859804527383574850e+02 3.994434989048993301e-01 6.823324519428730639e-02
5.859830303745395668e+02 2.796851291211114310e-01 6.510684018381088234e-02
5.859856077132156997e+02 3.181146678617320367e-01 6.924183910979080092e-02
5.859881847543861113e+02 3.453119798821567277e-01 6.748404961220570708e-02
5.859907614980513699e+02 1.776382895370928749e-01 6.518132451190704335e-02
5.859933379442115893e+02 4.119660489007146431e-01 6.764960135125241969e-02
5.859959140928674515e+02 2.701102241584096841e-01 7.025574110967014452e-02
5.859984899440189565e+02 3.042236813611599033e-01 6.760539356173674019e-02
5.860010654976666729e+02 2.986696990887274805e-01 6.451768881313001136e-02
5.860036407538108278e+02 3.418906801988576549e-01 6.901896400196304293e-02
5.860062157124521036e+02 4.653661151185106704e-01 7.161234367754319707e-02
5.860087903735902728e+02 4.375907897210655206e-01 7.070731019389628336e-02
5.860113647372262449e+02 4.261397122418811856e-01 7.090845772022737192e-02
5.860139388033601335e+02 3.664637063236813042e-01 6.759804252274513592e-02
5.860165125719925072e+02 4.045309384374180528e-01 6.830210020167466756e-02
5.860190860431233659e+02 4.656651908568478215e-01 6.898150281128676009e-02
5.860216592167532781e+02 4.384685051083780927e-01 6.844580737374440782e-02
5.860242320928826985e+02 4.538021989172842940e-01 6.759910090786770687e-02
5.860268046715118544e+02 4.562802123318433489e-01 6.880618084903863951e-02
5.860293769526410870e+02 6.056130178616032644e-01 6.913969279770096343e-02
5.860319489362708509e+02 4.346548950453229532e-01 6.802855468929908112e-02
5.860345206224016010e+02 3.545078542569950475e-01 6.669070292330374350e-02
5.860370920110333373e+02 3.593205859313755024e-01 6.804756995064099867e-02
5.860396631021666281e+02 4.814029361958140907e-01 7.052756168180117358e-02
5.860422338958019282e+02 4.013934476715970701e-01 6.643774937454953455e-02
5.860448043919394649e+02 5.465126399882664909e-01 7.046894267524468625e-02
5.860473745905796932e+02 3.064561835631312015e-01 7.051343158560410829e-02
5.860499444917228402e+02 3.391889567100735414e-01 6.944303043412462795e-02
5.860525140953694745e+02 4.034690756048188720e-01 6.792646590324022404e-02
5.860550834015198234e+02 4.644962035750619389e-01 7.159677005714891462e-02
5.860576524101740006e+02 4.498989243095674051e-01 6.671736291506474847e-02
5.860602211213330293e+02 4.800336438830172248e-01 7.048369617615052318e-02
5.860627895349966821e+02 4.034384329851211648e-01 6.919718744811997890e-02
5.860653576511654137e+02 3.178444909261227136e-01 6.811163821807240948e-02
5.860679254698396790e+02 4.340973232737367904e-01 7.244932843475260231e-02
5.860704929910198189e+02 3.838294995955856548e-01 6.850726415676663961e-02
5.860730602147061745e+02 4.547410796408802858e-01 6.971558641548451785e-02
5.860756271408992006e+02 3.294561004189839881e-01 6.775768910251417365e-02
5.860781937695993520e+02 4.283609331731062508e-01 6.504364338881073182e-02
5.860807601008065149e+02 4.425348895684855233e-01 6.881117333178503326e-02
5.860833261345215988e+02 5.213952035813643748e-01 7.176205511230122902e-02
5.860858918707443763e+02 5.194742004335198837e-01 7.185048688119816118e-02
5.860884573094758707e+02 4.030993197203020517e-01 6.925744124371147059e-02
5.860910224507160819e+02 3.793858362097823345e-01 6.849273003525625791e-02
5.860935872944652374e+02 4.739402650793823613e-01 7.196944444285892362e-02
5.860961518407241329e+02 5.618817266022846368e-01 7.448897403475064627e-02
5.860987160894925410e+02 4.542467300629192684e-01 7.252210012734916500e-02
5.861012800407713712e+02 4.489557043241241829e-01 7.068562379925819039e-02
5.861038436945607373e+02 4.397944637488076514e-01 7.224374843447950445e-02
5.861064070508609802e+02 4.689593179724316219e-01 7.292165079037755959e-02
5.861089701096725548e+02 5.346233096763901571e-01 7.261351199672767820e-02
5.861115328709956884e+02 4.892786711714959824e-01 7.285763403459341592e-02
5.861140953348309495e+02 4.453237619723507401e-01 7.018141804364128045e-02
5.861166575011784516e+02 3.854471867328638224e-01 6.751250199061797908e-02
5.861192193700385360e+02 4.401662040325328151e-01 6.752025518184869013e-02
5.861217809414118847e+02 4.909326558562744913e-01 7.543572458177355555e-02
5.861243422152986113e+02 5.117808421889955550e-01 8.430291898996786215e-02
5.861269031916991707e+02 4.516391171725873677e-01 6.920726245872975413e-02
5.861294638706139040e+02 4.460443274445217154e-01 6.855963911679190115e-02
5.861320242520430384e+02 4.590598091915121248e-01 6.859610958185943796e-02
5.861345843359871424e+02 4.555019109639907304e-01 7.023530945432374106e-02
5.861371441224465570e+02 3.081150461558991860e-01 6.823114567176796763e-02
5.861397036114213961e+02 4.413010027102297061e-01 7.138040258981774577e-02
5.861422628029123416e+02 4.124848265648495271e-01 7.018974199726733809e-02
5.861448216969193936e+02 3.431928849078647037e-01 7.101991071955282564e-02
5.861473802934433479e+02 4.123476021752801035e-01 7.111444152607719615e-02
5.861499385924842045e+02 5.013276249261826578e-01 6.959680689490695127e-02
5.861524965940423044e+02 5.537883989767774517e-01 6.806621504062275452e-02
5.861550542981184435e+02 4.873039677639505740e-01 6.881359806266532098e-02
5.861576117047123944e+02 3.895079475277475889e-01 7.007504402160333323e-02
5.861601688138251802e+02 3.691399758666358832e-01 6.946852035724322694e-02
5.861627256254564600e+02 3.493616601110479669e-01 6.870943050336264513e-02
5.861652821396071431e+02 3.185233342728181483e-01 6.901339732599884313e-02
5.861678383562774570e+02 4.285409283173711725e-01 6.830946910962140683e-02
5.861703942754672880e+02 6.296877810499014183e-01 7.324032221238337137e-02
5.861729498971778867e+02 4.459865513362275546e-01 7.046487634212524054e-02
5.861755052214086845e+02 3.880682688370070688e-01 6.910952864714844934e-02
5.861780602481607048e+02 4.434859121446340646e-01 6.952043163876923948e-02
5.861806149774340611e+02 4.456658087096702081e-01 6.907889676820186398e-02
5.861831694092289808e+02 4.608808503402717083e-01 6.978408869234729861e-02
5.861857235435461462e+02 4.827431665895183244e-01 7.194210490346293618e-02
5.861882773803856708e+02 4.015225840865473406e-01 6.962551071534824054e-02
5.861908309197478957e+02 3.569581554252286848e-01 7.006845547744507130e-02
5.861933841616333893e+02 4.153602111860612567e-01 7.213081967302972797e-02
5.861959371060423791e+02 5.027448718437402819e-01 7.109064804322144659e-02
5.861984897529752061e+02 4.845443173237157231e-01 7.208771460358860683e-02
5.862010421024323250e+02 4.476203059271960938e-01 7.145936873900382569e-02
5.862035941544139632e+02 5.305537938579989454e-01 7.235503249000152515e-02
5.862061459089204618e+02 5.733685188109493014e-01 7.476313482789391507e-02
5.862086973659525029e+02 4.580155856540114034e-01 7.086073777870866008e-02
5.862112485255099728e+02 4.935010852279220206e-01 7.144172687515287778e-02
5.862137993875935535e+02 5.225070889269777252e-01 7.200363872005070831e-02
5.862163499522034726e+02 5.706121946126913036e-01 7.410779320274420157e-02
5.862189002193402985e+02 4.238124815690652580e-01 7.117099439676934092e-02
5.862214501890040310e+02 4.957373047101639174e-01 7.170396883591069470e-02
5.862239998611952387e+02 4.470978472244082069e-01 7.114281820632846476e-02
5.862265492359143764e+02 4.113509311944048008e-01 7.247275301766276101e-02
5.862290983131616713e+02 4.222142120248583708e-01 7.256646821244670809e-02
5.862316470929375782e+02 5.645454754097536387e-01 8.773415855237227945e-02
5.862341955752423246e+02 5.728961515950480310e-01 7.073211310479347869e-02
5.862367437600762514e+02 3.612533917439540443e-01 6.908549782986975196e-02
5.862392916474399271e+02 4.113586530536497143e-01 7.062669938798421532e-02
5.862418392373335791e+02 4.233485449350916641e-01 7.049846725960606797e-02
5.862443865297575485e+02 2.696773949717670704e-01 6.650318698383932137e-02
5.862469335247121762e+02 4.129454912709383807e-01 7.072935618904353794e-02
5.862494802221978034e+02 4.685042982232340836e-01 7.209537345306700484e-02
5.862520266222149985e+02 5.234855876179521639e-01 7.177536715150771574e-02
5.862545727247639888e+02 6.533273083706336859e-01 7.721514479788341156e-02
5.862571185298548926e+02 6.174167313180271011e-01 7.334069000220207191e-02
5.862596640375453489e+02 5.178427076494672709e-01 7.183670660478579106e-02
5.862622092479070943e+02 5.565489368568791173e-01 7.361856991564225128e-02
5.862647541610120925e+02 4.095924607117072402e-01 7.101919236068865438e-02
5.862672987769320798e+02 5.012963895347092302e-01 7.362083009715250648e-02
5.862698430957385654e+02 4.961604151448347766e-01 7.283066229386368773e-02
5.862723871175037402e+02 5.742345982581982256e-01 7.638043275196490511e-02
5.862749308422991135e+02 4.243599281954846814e-01 7.283050188785769596e-02
5.862774742701964215e+02 5.126992325441971365e-01 7.169702591425791693e-02
5.862800174012677417e+02 3.189266969980622535e-01 6.899229451029749438e-02
5.862825602355848105e+02 5.997332839035033336e-01 7.699436055386010835e-02
5.862851027732192506e+02 3.380667352905036838e-01 7.185541774581137575e-02
5.862876450142425711e+02 4.486391866486087454e-01 8.889087838612770576e-02
5.862901869587274177e+02 4.179975314783000440e-01 6.948608637241511510e-02
5.862927286067448449e+02 4.838132246627311894e-01 6.947814410228661530e-02
5.862952699583669300e+02 5.225512094773111516e-01 7.261615406481998491e-02
5.862978110136654095e+02 5.309174060942796203e-01 7.470175625225974891e-02
5.863003517727120197e+02 4.714372784460496013e-01 7.159302137110332143e-02
5.863028922355786108e+02 6.297082067785807480e-01 7.410424929115817794e-02
5.863054324023369190e+02 6.498082812802077335e-01 7.495653111008965253e-02
5.863079722730587946e+02 6.301100210912556898e-01 7.338479330384860277e-02
5.863105118478159739e+02 5.199693687427214828e-01 7.147153735600204894e-02
5.863130511266804206e+02 4.659412751829658528e-01 6.945409863880093460e-02
5.863155901097236438e+02 5.701106994289829588e-01 7.194942021818825917e-02
5.863181287970176072e+02 5.333526598793945084e-01 7.185640024282201332e-02
5.863206671886339336e+02 5.390863199649044146e-01 7.425307138499522008e-02
5.863232052846448141e+02 5.596738181271827539e-01 7.187027278106637718e-02
5.863257430851214167e+02 4.677388239912151913e-01 6.850840066658003824e-02
5.863282805901359325e+02 5.623832846671122931e-01 7.306402075876564095e-02
5.863308177997600978e+02 6.154453555040050317e-01 7.323290177473648632e-02
5.863333547140658766e+02 6.123784296034764374e-01 7.565247190419382983e-02
5.863358913331247777e+02 6.371061232718453482e-01 7.532812898858912143e-02
5.863384276570086513e+02 5.728840214140780152e-01 7.693135584128719950e-02
5.863409636857892338e+02 5.485988234615499781e-01 7.384918979015604734e-02
5.863434994195384888e+02 3.796720951007076517e-01 7.149592129669871121e-02
5.863460348583282666e+02 3.197182657992765908e-01 7.144225359965397648e-02
5.863485700022298488e+02 4.523270706074079550e-01 7.287565996705211435e-02
5.863511048513156538e+02 5.506029640690035531e-01 7.180281347799580272e-02
5.863536394056570771e+02 4.670189206893102796e-01 7.106657547414106657e-02
5.863561736653260823e+02 5.409565081664676756e-01 7.304859900296611919e-02
5.863587076303941785e+02 4.541074015407978171e-01 7.220636629295000553e-02
5.863612413009336706e+02 5.452772990324682434e-01 7.185496237192441626e-02
5.863637746770159538e+02 6.170013879785306576e-01 7.329912518174555580e-02
5.863663077587128782e+02 4.725205844856164017e-01 7.024963132663687715e-02
5.863688405460961803e+02 4.846334206576161652e-01 7.376366277000873106e-02
5.863713730392380512e+02 5.805311660417995512e-01 7.327494842177523227e-02
5.863739052382096588e+02 6.124287968625056200e-01 7.439162297220452968e-02
5.863764371430831943e+02 6.673186007058291569e-01 7.441312291355937913e-02
